date,base_strategy,enhanced_strategy,csi300,turnover,in_market
2016-03-31,0.1225962843480175,0.0,0.11837529327008789,0.0,False
2016-04-29,-0.018945887935884472,0.0,0.0,0.0,False
2016-05-31,0.0025200190307909506,0.0,0.004059561351962282,0.0,False
2016-06-30,0.04049699754095415,0.0,-0.004934123348351194,0.0,False
2016-07-29,0.003245428784666754,0.0,0.0,0.0,False
2016-08-31,-0.003258324843556924,0.0,0.03866002066212437,0.0,False
2016-09-30,-0.029063237944455974,-0.031063237944455972,-0.022389907548363897,1.0,True
2016-10-31,0.036308498087653726,0.0,0.025510522441163364,1.0,False
2016-11-30,0.06417819095213788,0.06017819095213788,0.06046348655597655,1.0,True
2016-12-30,-0.062388120185968364,-0.062388120185968364,0.0,0.3333333333333333,True
2017-01-26,0.016834816689146513,0.016834816689146513,0.0,0.3333333333333333,True
2017-02-28,0.04086926590311912,0.04086926590311912,0.019141011363472016,0.3333333333333333,True
2017-03-31,-0.003259466865171384,-0.003259466865171384,0.0009372076656404271,0.3333333333333333,True
2017-04-28,-0.009905312889572523,-0.009905312889572523,0.0,0.6666666666666666,True
2017-05-31,-0.021125210856913323,-0.021125210856913323,0.015446457928810498,0.3333333333333333,True
2017-06-30,0.07025454453186601,0.07025454453186601,0.049790645841474745,0.3333333333333333,True
2017-07-31,0.0020786665064485028,0.0020786665064485028,0.01938339663106614,0.3333333333333333,True
2017-08-31,0.038004723111873126,0.038004723111873126,0.02253153063252822,1.0,True
2017-09-29,-0.004466642986842329,-0.004466642986842329,0.0,0.6666666666666666,True
2017-10-31,0.03147230036390551,0.03147230036390551,0.044367771571022674,0.6666666666666666,True
2017-11-30,-0.04124217952552278,-0.04124217952552278,-0.00015449053314953165,0.3333333333333333,True
2017-12-29,-0.009542038076054467,-0.009542038076054467,0.0,0.6666666666666666,True
2018-01-31,0.04453471614358759,0.04453471614358759,0.06079206520700953,0.6666666666666666,True
2018-02-28,-0.09030748743245061,-0.09030748743245061,-0.05899507916346958,0.6666666666666666,True
2018-03-30,-0.0331492259686215,-0.0331492259686215,0.0,0.6666666666666666,True
2018-04-27,-0.02068925394981709,-0.02068925394981709,0.0,0.6666666666666666,True
2018-05-31,0.05579254058075415,0.0,0.012110856969765216,1.0,False
2018-06-29,-0.07721812165728636,0.0,0.0,0.0,False
2018-07-31,-0.028214295516960933,0.0,0.0019003214197725882,0.0,False
2018-08-31,-0.09588333561165481,0.0,-0.05206675920932602,0.0,False
2018-09-28,0.005576003344714534,0.0,0.0,0.0,False
2018-10-31,-0.08780367969018206,0.0,-0.08288839486283994,0.0,False
2018-11-30,-0.05068861779912537,0.0,0.005982263430763357,0.0,False
2018-12-28,-0.05133423248227379,0.0,0.0,0.0,False
2019-01-31,-0.01886772141886113,0.0,0.06343439000296947,0.0,False
2019-02-28,0.09596702832891964,0.0,0.14609325928362193,0.0,False
2019-03-29,0.09573459120109673,0.09573459120109673,0.0,1.0,True
2019-04-30,0.006820109617812913,0.006820109617812913,0.01055433909358694,0.3333333333333333,True
2019-05-31,-0.0452793675313868,-0.0452793675313868,-0.0724269659877782,0.6666666666666666,True
2019-06-28,0.0205680433308586,0.0205680433308586,0.0,0.0,True
2019-07-31,-0.01832783967180577,-0.01832783967180577,0.0025543792364413065,0.6666666666666666,True
2019-08-30,0.04392466604071607,0.04392466604071607,0.0,0.6666666666666666,True
2019-09-30,-0.05904559854523365,-0.05904559854523365,0.0039325337023559115,0.0,True
2019-10-31,0.018138917923719692,0.018138917923719692,0.018933928391664745,0.6666666666666666,True
2019-11-29,-0.04670796460698249,-0.04670796460698249,0.0,0.3333333333333333,True
2019-12-31,0.09439531540003017,0.09439531540003017,0.06997493386086195,0.6666666666666666,True
2020-01-23,0.014733537580933138,0.014733537580933138,0.0,0.3333333333333333,True
2020-02-28,0.0550000775285151,0.0550000775285151,0.0,0.6666666666666666,True
2020-03-31,-0.11072946287075243,-0.11072946287075243,-0.06443930012037913,0.3333333333333333,True
2020-04-30,0.041698778498409195,0.0,0.06142498077264791,1.0,False
2020-05-29,0.0069131778158851125,0.0029131778158851124,0.0,1.0,True
2020-06-30,0.11113761763398362,0.0,0.07678800979461453,1.0,False
2020-07-31,0.210851229139555,0.208851229139555,0.127542409108244,1.0,True
2020-08-31,-0.00047588173938983673,-0.00047588173938983673,0.025807840860345044,0.3333333333333333,True
2020-09-30,-0.08886716518532452,-0.08886716518532452,-0.04751033747455202,0.3333333333333333,True
2020-10-30,0.023638181671625423,0.023638181671625423,0.0,1.0,True
2020-11-30,0.037584549149893696,0.037584549149893696,0.056421545304338405,0.3333333333333333,True
2020-12-31,0.06100209804064338,0.06100209804064338,0.05060972708644629,0.3333333333333333,True
2021-01-29,0.03040480179051016,0.03040480179051016,0.0,0.3333333333333333,True
2021-02-26,-0.024631022232525557,-0.024631022232525557,0.0,0.3333333333333333,True
2021-03-31,-0.01705137302946332,-0.01705137302946332,-0.054040268994620666,0.3333333333333333,True
2021-04-30,-0.012601671802504929,-0.012601671802504929,0.014881661592742512,0.6666666666666666,True
2021-05-31,0.04293558975422837,0.04293558975422837,0.040613144675434976,0.6666666666666666,True
2021-06-30,0.01916505661398116,0.01916505661398116,-0.020168355662590898,0.6666666666666666,True
2021-07-30,0.04734730048050795,0.04734730048050795,0.0,0.6666666666666666,True
2021-08-31,0.13244809652302666,0.13244809652302666,-0.0011556440533176948,0.6666666666666666,True
2021-09-30,-0.05000205167907312,0.0,0.012646261348715493,1.0,False
2021-10-29,-0.035635809615714886,0.0,0.0,0.0,False
2021-11-30,0.023400953608646177,0.0,-0.015634059041267023,0.0,False
2021-12-10,-0.004,0.0,0.0,0.0,False
2021-12-31,-0.04711309860825241,0.0,0.022422685639522655,0.0,False
2022-01-28,-0.09575985477697153,0.0,0.0,0.0,False
2022-02-28,0.012794716657162405,0.0,0.003916497143152675,0.0,False
2022-03-30,-0.03969227183274929,0.0,0.0,0.0,False
2022-04-29,-0.11568091508231204,0.0,0.0,0.0,False
2022-05-31,-0.018187732482244957,0.0,0.018743148132793763,0.0,False
2022-06-30,0.004074715341693164,0.0,0.0961728629814167,0.0,False
2022-07-29,-0.04482892563730925,0.0,0.0,0.0,False
2022-08-31,-0.06623955695070075,0.0,-0.021884836390092977,0.0,False
2022-09-30,-0.0834583930957465,0.0,-0.06716492924458917,0.0,False
2022-10-31,0.038207274602384045,0.0,-0.07784256291583058,0.0,False
2022-11-30,0.013210166035630782,0.0,0.09813711790368118,0.0,False
2022-12-30,-0.05004995756617128,0.0,0.0,0.0,False
2023-01-31,-0.008659576224101663,0.0,0.07367018679968207,0.0,False
2023-02-28,-0.00011255476394429883,-0.002112554763944299,-0.02102525513260267,1.0,True
2023-03-31,0.07460647435762713,0.07460647435762713,-0.004554168011030479,0.6666666666666666,True
2023-04-28,0.02981739035448383,0.02981739035448383,0.0,0.3333333333333333,True
2023-05-31,-0.04213136779057788,-0.04213136779057788,-0.0572196771178376,0.3333333333333333,True
2023-06-30,0.030279831662297453,0.0,0.011559432129635061,1.0,False
2023-07-31,-0.050392425225855374,0.0,0.04480940815916501,0.0,False
2023-08-31,-0.054715640309454416,-0.05671564030945441,-0.06211332053016094,1.0,True
2023-09-28,-0.03112111083284881,0.0,0.0,1.0,False
2023-10-31,-0.051914797648509224,0.0,-0.03171444934391143,0.0,False
2023-11-30,0.005633527649435779,0.0,-0.02135839659891403,0.0,False
2023-12-29,-0.041202613831847534,0.0,0.0,0.0,False
2024-01-31,-0.12454623408613408,0.0,-0.06288285715118436,0.0,False
2024-02-29,0.043540924065846504,0.0,0.09352972862691256,0.0,False
2024-03-29,0.017031183944324124,0.0,0.0,0.0,False
2024-04-30,0.03867654926111408,0.0,0.018914573182521766,0.0,False
2024-05-31,0.005008526202192574,0.0010085262021925735,-0.006788658509585654,1.0,True
2024-06-28,-0.030663058296734505,-0.030663058296734505,0.0,0.3333333333333333,True
2024-07-31,-0.009635705149731997,-0.009635705149731997,-0.005654228596305266,0.3333333333333333,True
2024-08-30,-0.06686540165488752,0.0,0.0,1.0,False
2024-09-30,0.102674439911568,0.0,0.20967552549623192,0.0,False
2024-10-31,-0.0010078301875968646,-0.0010078301875968646,-0.03156286127797048,1.0,True
2024-11-29,0.012853381729504162,0.012853381729504162,0.0,0.6666666666666666,True
2024-12-31,-0.020789600576619084,-0.020789600576619084,0.004679589325695455,0.6666666666666666,True
2025-01-27,-0.03543202716212057,-0.03543202716212057,0.0,0.3333333333333333,True
2025-02-28,0.05099884740884805,0.05099884740884805,0.019116445031280405,0.6666666666666666,True
2025-03-31,-0.016089106048918778,-0.016089106048918778,-0.0007051325060429825,0.3333333333333333,True
2025-04-30,-0.03213315731758455,-0.03213315731758455,-0.030029794412891664,0.3333333333333333,True
2025-05-30,0.028484231702980832,0.0,0.0,1.0,False
2025-06-30,0.047205314810730065,0.0,0.02495864833166328,0.0,False
2025-07-31,0.03759666485442533,0.033596664854425334,0.03544441054155656,1.0,True
2025-08-29,0.12195480256478416,0.12195480256478416,0.0,0.6666666666666666,True
2025-09-30,0.03022106804272692,0.03022106804272692,0.032008608866963995,0.6666666666666666,True
2025-10-31,0.004200379362099497,0.004200379362099497,-5.602610299360045e-06,0.6666666666666666,True
2025-11-28,-0.018241625281403752,-0.018241625281403752,0.0,0.3333333333333333,True
2025-12-31,0.059052899964845494,0.059052899964845494,0.022815487438646587,0.3333333333333333,True
2026-01-30,0.12934029388241833,0.12934029388241833,0.0,0.3333333333333333,True
2026-02-27,0.0077192115103189955,0.0077192115103189955,0.0,0.3333333333333333,True
2026-03-19,-0.11455537186395703,-0.11455537186395703,0.0,0.3333333333333333,True
